Timestamp,City,Temperature (°C),Humidity (%),Pressure (hPa),Wind Speed (m/s),Weather Description
2025-03-28 06:00:00,Lucknow,37.53,7,1007,7.97,clear sky
2025-03-28 09:00:00,Lucknow,39.06,4,1003,8.69,clear sky
2025-03-28 12:00:00,Lucknow,36.13,2,1003,6.56,clear sky
2025-03-28 15:00:00,Lucknow,27.29,3,1006,5.16,clear sky
2025-03-28 18:00:00,Lucknow,24.13,4,1007,5.09,clear sky
2025-03-28 21:00:00,Lucknow,22.44,5,1006,5.4,clear sky
2025-03-29 00:00:00,Lucknow,19.97,7,1007,4.79,clear sky
2025-03-29 03:00:00,Lucknow,27.16,4,1008,6.54,clear sky
2025-03-29 06:00:00,Lucknow,35.3,2,1007,6.8,clear sky
2025-03-29 09:00:00,Lucknow,38.3,2,1004,7.29,broken clouds
2025-03-29 12:00:00,Lucknow,35.66,3,1003,6.21,scattered clouds
2025-03-29 15:00:00,Lucknow,27.21,4,1006,4.3,overcast clouds
2025-03-29 18:00:00,Lucknow,24.85,5,1007,4.02,overcast clouds
2025-03-29 21:00:00,Lucknow,22.87,7,1006,4.03,broken clouds
2025-03-30 00:00:00,Lucknow,22.19,8,1007,3.82,broken clouds
2025-03-30 03:00:00,Lucknow,28.47,6,1009,4.44,overcast clouds
2025-03-30 06:00:00,Lucknow,35.72,3,1009,5.23,overcast clouds
2025-03-30 09:00:00,Lucknow,38.42,3,1006,5.67,overcast clouds
2025-03-30 12:00:00,Lucknow,36.54,3,1005,4.64,broken clouds
2025-03-30 15:00:00,Lucknow,28.36,5,1008,3.66,clear sky
2025-03-30 18:00:00,Lucknow,25.52,7,1009,3.73,clear sky
2025-03-30 21:00:00,Lucknow,23.41,7,1007,3.75,clear sky
2025-03-31 00:00:00,Lucknow,21.98,7,1008,3.93,clear sky
2025-03-31 03:00:00,Lucknow,29.84,4,1010,4.74,clear sky
2025-03-31 06:00:00,Lucknow,37.82,3,1009,5,clear sky
2025-03-31 09:00:00,Lucknow,40.06,2,1005,5.76,clear sky
2025-03-31 12:00:00,Lucknow,37.77,3,1004,4.79,clear sky
2025-03-26 15:00:00,Kanpur,29.32,11,1005,2.37,clear sky
2025-03-26 18:00:00,Kanpur,27.43,13,1005,2.54,clear sky
2025-03-26 21:00:00,Kanpur,25.43,15,1004,2.67,clear sky
2025-03-27 00:00:00,Kanpur,23.98,17,1005,3.65,clear sky
2025-03-27 03:00:00,Kanpur,31.49,11,1006,5.14,clear sky
2025-03-27 06:00:00,Kanpur,39.61,7,1005,7.08,clear sky
2025-03-27 09:00:00,Kanpur,41.12,7,1001,7.77,clear sky
2025-03-27 12:00:00,Kanpur,38.75,9,1001,6.52,clear sky
2025-03-27 15:00:00,Kanpur,30.74,15,1003,4.46,clear sky
2025-03-27 18:00:00,Kanpur,29.49,17,1004,5.33,clear sky
2025-03-27 21:00:00,Kanpur,26.55,19,1003,4.58,clear sky
2025-03-28 00:00:00,Kanpur,25.72,16,1005,5.86,clear sky
2025-03-28 03:00:00,Kanpur,30.63,8,1008,8.44,clear sky
2025-03-28 06:00:00,Kanpur,36.78,6,1008,7.74,clear sky
2025-03-28 09:00:00,Kanpur,38.44,4,1004,8.22,clear sky
2025-03-28 12:00:00,Kanpur,35.48,2,1004,6.61,clear sky
2025-03-28 15:00:00,Kanpur,26.02,4,1007,4.51,scattered clouds
2025-03-28 18:00:00,Kanpur,23.58,4,1008,4.39,few clouds
2025-03-28 21:00:00,Kanpur,20.3,6,1007,4.34,clear sky
2025-03-29 00:00:00,Kanpur,18.67,8,1008,4.23,clear sky
2025-03-29 03:00:00,Kanpur,26.97,4,1009,6.08,clear sky
2025-03-29 06:00:00,Kanpur,35.17,2,1008,7.17,clear sky
2025-03-29 09:00:00,Kanpur,37.98,2,1005,7.16,scattered clouds
2025-03-29 12:00:00,Kanpur,35.17,3,1004,6.12,scattered clouds
2025-03-29 15:00:00,Kanpur,26.17,5,1007,4.26,broken clouds
2025-03-29 18:00:00,Kanpur,24.13,6,1008,4.08,broken clouds
2025-03-29 21:00:00,Kanpur,22.33,7,1007,4.08,overcast clouds
2025-03-30 00:00:00,Kanpur,21.66,9,1008,3.72,overcast clouds
2025-03-30 03:00:00,Kanpur,28.49,6,1010,4.41,overcast clouds
2025-03-30 06:00:00,Kanpur,35.47,3,1009,5.35,overcast clouds
2025-03-30 09:00:00,Kanpur,38.43,3,1006,5.59,overcast clouds
2025-03-30 12:00:00,Kanpur,36.29,3,1005,4.44,scattered clouds
2025-03-30 15:00:00,Kanpur,27.7,6,1008,3.59,clear sky
2025-03-30 18:00:00,Kanpur,25.09,7,1009,4,clear sky
2025-03-30 21:00:00,Kanpur,23.24,7,1008,4,clear sky
2025-03-31 00:00:00,Kanpur,21.29,8,1008,3.83,clear sky
2025-03-31 03:00:00,Kanpur,29.92,5,1010,4.15,clear sky
2025-03-31 06:00:00,Kanpur,37.99,3,1009,4.69,clear sky
2025-03-31 09:00:00,Kanpur,40.15,3,1005,5.78,clear sky
2025-03-31 12:00:00,Kanpur,37.81,3,1005,5.09,clear sky
2025-03-26 15:00:00,Nagpur,32.06,13,1007,3.02,clear sky
2025-03-26 18:00:00,Nagpur,29.73,15,1008,1.51,clear sky
2025-03-26 21:00:00,Nagpur,28.08,16,1006,0.99,clear sky
2025-03-27 00:00:00,Nagpur,26.52,18,1007,1.65,clear sky
2025-03-27 03:00:00,Nagpur,31.82,13,1009,2.33,clear sky
2025-03-27 06:00:00,Nagpur,38.44,9,1007,0.41,clear sky
2025-03-27 09:00:00,Nagpur,39.93,7,1003,0.38,clear sky
2025-03-27 12:00:00,Nagpur,39.38,8,1003,2.19,clear sky
2025-03-27 15:00:00,Nagpur,33.66,12,1005,2.92,clear sky
2025-03-27 18:00:00,Nagpur,31,15,1005,2.29,clear sky
2025-03-27 21:00:00,Nagpur,28.66,19,1005,2.61,clear sky
2025-03-28 00:00:00,Nagpur,27.04,26,1006,1.62,clear sky
2025-03-28 03:00:00,Nagpur,32.69,19,1009,4.48,clear sky
2025-03-28 06:00:00,Nagpur,38.9,12,1007,4.29,clear sky
2025-03-28 09:00:00,Nagpur,40.28,10,1004,2.61,clear sky
2025-03-28 12:00:00,Nagpur,39.5,10,1003,3.63,clear sky
2025-03-28 15:00:00,Nagpur,33.52,15,1006,3.68,clear sky
2025-03-28 18:00:00,Nagpur,30.63,17,1007,3.47,clear sky
2025-03-28 21:00:00,Nagpur,28.81,15,1006,4.75,clear sky
2025-03-29 00:00:00,Nagpur,26.75,11,1007,3.28,clear sky
2025-03-29 03:00:00,Nagpur,31.38,7,1010,4.75,clear sky
2025-03-29 06:00:00,Nagpur,37.62,6,1009,4.01,clear sky
2025-03-29 09:00:00,Nagpur,40.04,7,1004,1.66,clear sky
2025-03-29 12:00:00,Nagpur,39.24,8,1004,1.8,clear sky
2025-03-29 15:00:00,Nagpur,33.21,12,1006,3.18,clear sky
2025-03-29 18:00:00,Nagpur,29.95,12,1007,3.14,clear sky
2025-03-29 21:00:00,Nagpur,27.8,10,1006,3.57,clear sky
2025-03-30 00:00:00,Nagpur,26.38,7,1007,3.26,clear sky
2025-03-30 03:00:00,Nagpur,32.19,4,1009,3.62,clear sky
2025-03-30 06:00:00,Nagpur,38.05,4,1009,3.63,clear sky
2025-03-30 09:00:00,Nagpur,40.71,6,1005,2,clear sky
2025-03-30 12:00:00,Nagpur,39.9,7,1005,0.94,clear sky
2025-03-30 15:00:00,Nagpur,35.14,9,1006,1.45,clear sky
2025-03-30 18:00:00,Nagpur,30.41,12,1008,2.71,clear sky
2025-03-30 21:00:00,Nagpur,28.23,12,1007,2.74,scattered clouds
2025-03-31 00:00:00,Nagpur,26.25,12,1008,3.44,few clouds
2025-03-31 03:00:00,Nagpur,31.52,14,1010,4.78,clear sky
2025-03-31 06:00:00,Nagpur,38.9,15,1009,4.73,clear sky
2025-03-31 09:00:00,Nagpur,41.07,11,1005,3.75,clear sky
2025-03-31 12:00:00,Nagpur,40.19,11,1004,2.19,clear sky
2025-03-26 15:00:00,Indore,29.76,18,1008,2.29,clear sky
2025-03-26 18:00:00,Indore,28.01,22,1009,2.92,clear sky
2025-03-26 21:00:00,Indore,26.01,28,1008,4.16,clear sky
2025-03-27 00:00:00,Indore,24.02,33,1009,3.59,clear sky
2025-03-27 03:00:00,Indore,27.96,27,1011,3.47,clear sky
2025-03-27 06:00:00,Indore,33.84,18,1010,3.12,clear sky
2025-03-27 09:00:00,Indore,36.16,14,1006,5.06,clear sky
2025-03-27 12:00:00,Indore,34.87,15,1006,5.06,clear sky
2025-03-27 15:00:00,Indore,29.64,23,1008,3.6,clear sky
2025-03-27 18:00:00,Indore,27.14,30,1009,3.98,clear sky
2025-03-27 21:00:00,Indore,24.49,29,1008,4.06,clear sky
2025-03-28 00:00:00,Indore,22.91,29,1009,4.04,clear sky
2025-03-28 03:00:00,Indore,26.85,18,1012,6.36,clear sky
2025-03-28 06:00:00,Indore,32.45,13,1011,4.36,clear sky
2025-03-28 09:00:00,Indore,35.1,11,1007,3.8,clear sky
2025-03-28 12:00:00,Indore,34.64,10,1007,4.38,clear sky
2025-03-28 15:00:00,Indore,28.82,11,1009,3.28,clear sky
2025-03-28 18:00:00,Indore,25.69,12,1010,3.03,clear sky
2025-03-28 21:00:00,Indore,23.75,12,1009,3.29,clear sky
2025-03-29 00:00:00,Indore,21.25,13,1010,3.8,clear sky
2025-03-29 03:00:00,Indore,25.88,6,1012,6.29,clear sky
2025-03-29 06:00:00,Indore,33.29,5,1011,3.99,clear sky
2025-03-29 09:00:00,Indore,36.04,7,1007,3.82,clear sky
2025-03-29 12:00:00,Indore,35.22,7,1006,4.35,clear sky
2025-03-29 15:00:00,Indore,28.89,9,1009,3.48,clear sky
2025-03-29 18:00:00,Indore,26.29,9,1010,3.38,clear sky
2025-03-29 21:00:00,Indore,24.42,8,1008,3.07,clear sky
2025-03-30 00:00:00,Indore,22.94,8,1009,3.2,clear sky
2025-03-30 03:00:00,Indore,27.74,6,1011,4.64,clear sky
2025-03-30 06:00:00,Indore,34.77,5,1011,3.02,clear sky
2025-03-30 09:00:00,Indore,38.14,6,1007,0.51,clear sky
2025-03-30 12:00:00,Indore,36.96,8,1006,1.93,clear sky
2025-03-30 15:00:00,Indore,31.19,11,1009,1.95,clear sky
2025-03-30 18:00:00,Indore,27.87,10,1010,3.84,clear sky
2025-03-30 21:00:00,Indore,25.92,9,1008,3.76,clear sky
2025-03-31 00:00:00,Indore,24.64,9,1009,3.51,clear sky
2025-03-31 03:00:00,Indore,30.21,6,1011,4.03,few clouds
2025-03-31 06:00:00,Indore,37.01,5,1010,3.29,broken clouds
2025-03-31 09:00:00,Indore,39.12,6,1006,3.48,scattered clouds
2025-03-31 12:00:00,Indore,38.17,7,1005,3.46,scattered clouds
2025-03-26 15:00:00,Thane,27.24,58,1010,3.66,clear sky
2025-03-26 18:00:00,Thane,26.26,62,1010,2.5,clear sky
2025-03-26 21:00:00,Thane,25.31,67,1009,2.07,clear sky
2025-03-27 00:00:00,Thane,24.63,69,1009,1.91,clear sky
2025-03-27 03:00:00,Thane,25.9,62,1012,1.88,clear sky
2025-03-27 06:00:00,Thane,30.47,42,1011,4.85,clear sky
2025-03-27 09:00:00,Thane,30.99,41,1008,6.33,clear sky
2025-03-27 12:00:00,Thane,29.93,40,1008,5.86,clear sky
2025-03-27 15:00:00,Thane,27.31,51,1010,3.37,clear sky
2025-03-27 18:00:00,Thane,26.31,54,1010,2.15,clear sky
2025-03-27 21:00:00,Thane,24.96,67,1008,2.86,clear sky
2025-03-28 00:00:00,Thane,24.19,73,1009,1.56,clear sky
2025-03-28 03:00:00,Thane,25.95,63,1011,1.95,clear sky
2025-03-28 06:00:00,Thane,31.05,40,1011,2.63,clear sky
2025-03-28 09:00:00,Thane,33.49,36,1007,5.32,clear sky
2025-03-28 12:00:00,Thane,31.33,44,1006,5.86,clear sky
2025-03-28 15:00:00,Thane,29.66,41,1008,2.91,clear sky
2025-03-28 18:00:00,Thane,28.47,42,1009,1.95,clear sky
2025-03-28 21:00:00,Thane,26.74,50,1007,3.45,clear sky
2025-03-29 00:00:00,Thane,25.86,51,1007,2.49,clear sky
2025-03-29 03:00:00,Thane,27.84,40,1010,2.02,clear sky
2025-03-29 06:00:00,Thane,33.76,22,1009,2.52,clear sky
2025-03-29 09:00:00,Thane,34.88,23,1005,6.7,clear sky
2025-03-29 12:00:00,Thane,33.39,23,1004,6.55,clear sky
2025-03-29 15:00:00,Thane,31,22,1007,2.91,clear sky
2025-03-29 18:00:00,Thane,29.05,32,1008,2.02,clear sky
2025-03-29 21:00:00,Thane,27.38,45,1007,2.59,clear sky
2025-03-30 00:00:00,Thane,26.37,49,1007,1.2,clear sky
2025-03-30 03:00:00,Thane,28.35,38,1009,1.08,clear sky
2025-03-30 06:00:00,Thane,34.84,20,1008,1.96,clear sky
2025-03-30 09:00:00,Thane,36.12,22,1005,6.17,clear sky
2025-03-30 12:00:00,Thane,34.55,20,1004,6.82,clear sky
2025-03-30 15:00:00,Thane,30.65,33,1007,2.22,clear sky
2025-03-30 18:00:00,Thane,28.5,53,1009,3.47,scattered clouds
2025-03-30 21:00:00,Thane,27.82,49,1007,0.79,overcast clouds
2025-03-31 00:00:00,Thane,27,56,1007,1.14,broken clouds
2025-03-31 03:00:00,Thane,28.35,52,1009,1.41,overcast clouds
2025-03-31 06:00:00,Thane,33.24,32,1009,2.38,broken clouds
2025-03-31 09:00:00,Thane,33.16,37,1006,6.03,scattered clouds
2025-03-31 12:00:00,Thane,31.66,37,1006,4.85,few clouds
2025-03-26 15:00:00,Bhopal,30.87,13,1008,1.65,clear sky
2025-03-26 18:00:00,Bhopal,28.65,15,1008,1.17,clear sky
2025-03-26 21:00:00,Bhopal,27,18,1007,2.93,clear sky
2025-03-27 00:00:00,Bhopal,25.05,25,1008,3.56,clear sky
2025-03-27 03:00:00,Bhopal,29.41,19,1010,5,clear sky
2025-03-27 06:00:00,Bhopal,35.64,13,1009,4.41,clear sky
2025-03-27 09:00:00,Bhopal,37.47,11,1005,4.52,clear sky
2025-03-27 12:00:00,Bhopal,36.44,12,1004,4.1,clear sky
2025-03-27 15:00:00,Bhopal,31.37,18,1007,3.84,clear sky
2025-03-27 18:00:00,Bhopal,29.32,24,1007,4.89,clear sky
2025-03-27 21:00:00,Bhopal,27.22,28,1007,4.64,clear sky
2025-03-28 00:00:00,Bhopal,24.82,32,1009,4.04,clear sky
2025-03-28 03:00:00,Bhopal,27.7,17,1011,5.8,clear sky
2025-03-28 06:00:00,Bhopal,33.17,11,1011,4.67,clear sky
2025-03-28 09:00:00,Bhopal,35.64,11,1007,4.27,clear sky
2025-03-28 12:00:00,Bhopal,34.55,9,1007,5.27,clear sky
2025-03-28 15:00:00,Bhopal,28.64,9,1009,4.25,clear sky
2025-03-28 18:00:00,Bhopal,26.23,9,1010,3.7,clear sky
2025-03-28 21:00:00,Bhopal,24.1,10,1008,3.42,clear sky
2025-03-29 00:00:00,Bhopal,22.08,10,1010,3.4,clear sky
2025-03-29 03:00:00,Bhopal,26.35,6,1012,4.2,clear sky
2025-03-29 06:00:00,Bhopal,32.86,4,1011,3.77,clear sky
2025-03-29 09:00:00,Bhopal,36.09,6,1007,3.3,clear sky
2025-03-29 12:00:00,Bhopal,35.33,6,1006,4.75,clear sky
2025-03-29 15:00:00,Bhopal,29.15,7,1009,4.28,clear sky
2025-03-29 18:00:00,Bhopal,26.45,6,1010,3.58,clear sky
2025-03-29 21:00:00,Bhopal,24.63,6,1008,2.94,clear sky
2025-03-30 00:00:00,Bhopal,23.12,7,1009,3.07,clear sky
2025-03-30 03:00:00,Bhopal,27.74,6,1011,4.79,clear sky
2025-03-30 06:00:00,Bhopal,34.62,4,1011,3.89,clear sky
2025-03-30 09:00:00,Bhopal,37.28,5,1007,2.45,clear sky
2025-03-30 12:00:00,Bhopal,36.71,6,1007,1.62,clear sky
2025-03-30 15:00:00,Bhopal,30.66,9,1009,3.75,clear sky
2025-03-30 18:00:00,Bhopal,27.95,7,1010,3.66,clear sky
2025-03-30 21:00:00,Bhopal,25.63,8,1009,3.24,clear sky
2025-03-31 00:00:00,Bhopal,24.32,8,1009,3.45,clear sky
2025-03-31 03:00:00,Bhopal,30.39,5,1011,4.45,clear sky
2025-03-31 06:00:00,Bhopal,36.78,4,1010,2.94,few clouds
2025-03-31 09:00:00,Bhopal,39.44,5,1007,1.21,scattered clouds
2025-03-31 12:00:00,Bhopal,38.28,6,1005,2.7,scattered clouds
2025-03-26 15:00:00,Visakhapatnam,27.01,76,1009,4.99,scattered clouds
2025-03-26 18:00:00,Visakhapatnam,26.31,80,1009,4.16,scattered clouds
2025-03-26 21:00:00,Visakhapatnam,25.55,81,1007,3.61,few clouds
2025-03-27 00:00:00,Visakhapatnam,25.02,79,1008,3.38,clear sky
2025-03-27 03:00:00,Visakhapatnam,29.34,54,1009,3.86,clear sky
2025-03-27 06:00:00,Visakhapatnam,33.92,39,1007,5.77,clear sky
2025-03-27 09:00:00,Visakhapatnam,31.98,54,1004,6.13,clear sky
2025-03-27 12:00:00,Visakhapatnam,29.68,66,1004,6.38,clear sky
2025-03-27 15:00:00,Visakhapatnam,27.24,81,1007,3.96,clear sky
2025-03-27 18:00:00,Visakhapatnam,26.5,84,1007,3.71,clear sky
2025-03-27 21:00:00,Visakhapatnam,25.91,85,1005,3.58,clear sky
2025-03-28 00:00:00,Visakhapatnam,25.09,83,1006,3.37,clear sky
2025-03-28 03:00:00,Visakhapatnam,29.79,57,1008,5.13,clear sky
2025-03-28 06:00:00,Visakhapatnam,32.81,51,1007,7.71,clear sky
2025-03-28 09:00:00,Visakhapatnam,31.83,60,1004,7.94,few clouds
2025-03-28 12:00:00,Visakhapatnam,29.55,71,1004,6.14,few clouds
2025-03-28 15:00:00,Visakhapatnam,27.43,82,1007,4.39,few clouds
2025-03-28 18:00:00,Visakhapatnam,26.62,85,1007,3.28,clear sky
2025-03-28 21:00:00,Visakhapatnam,26.2,86,1005,3.62,clear sky
2025-03-29 00:00:00,Visakhapatnam,25.66,84,1005,3.48,few clouds
2025-03-29 03:00:00,Visakhapatnam,29.52,61,1009,1.8,few clouds
2025-03-29 06:00:00,Visakhapatnam,32.8,52,1007,6.85,clear sky
2025-03-29 09:00:00,Visakhapatnam,31.83,59,1004,7.47,scattered clouds
2025-03-29 12:00:00,Visakhapatnam,29.62,70,1005,6.39,scattered clouds
2025-03-29 15:00:00,Visakhapatnam,27.72,80,1007,2.88,scattered clouds
2025-03-29 18:00:00,Visakhapatnam,27.1,84,1008,1.79,scattered clouds
2025-03-29 21:00:00,Visakhapatnam,26.82,87,1007,3.08,broken clouds
2025-03-30 00:00:00,Visakhapatnam,26.41,86,1008,2.77,broken clouds
2025-03-30 03:00:00,Visakhapatnam,29.43,69,1011,3.33,scattered clouds
2025-03-30 06:00:00,Visakhapatnam,31.91,58,1010,6.04,scattered clouds
2025-03-30 09:00:00,Visakhapatnam,30.9,60,1007,7.05,overcast clouds
2025-03-30 12:00:00,Visakhapatnam,28.94,68,1008,5.77,overcast clouds
2025-03-30 15:00:00,Visakhapatnam,27.29,79,1010,4.61,broken clouds
2025-03-30 18:00:00,Visakhapatnam,26.68,79,1011,3.16,broken clouds
2025-03-30 21:00:00,Visakhapatnam,25.85,83,1009,2.66,overcast clouds
2025-03-31 00:00:00,Visakhapatnam,25.61,83,1010,2.25,overcast clouds
2025-03-31 03:00:00,Visakhapatnam,28.51,68,1012,2.91,overcast clouds
2025-03-31 06:00:00,Visakhapatnam,31.2,54,1011,5.63,broken clouds
2025-03-31 09:00:00,Visakhapatnam,30.9,54,1008,6.24,few clouds
2025-03-31 12:00:00,Visakhapatnam,28.7,64,1008,5.47,few clouds
2025-03-26 15:00:00,Pimpri-Chinchwad,27.01,43,1010,4.13,clear sky
2025-03-26 18:00:00,Pimpri-Chinchwad,24.52,50,1011,2.86,clear sky
2025-03-26 21:00:00,Pimpri-Chinchwad,23.03,50,1009,2.82,clear sky
2025-03-27 00:00:00,Pimpri-Chinchwad,21.62,59,1010,2.48,clear sky
2025-03-27 03:00:00,Pimpri-Chinchwad,26.14,37,1012,3.03,clear sky
2025-03-27 06:00:00,Pimpri-Chinchwad,33.05,19,1011,2.95,clear sky
2025-03-27 09:00:00,Pimpri-Chinchwad,36.08,15,1007,4.17,clear sky
2025-03-27 12:00:00,Pimpri-Chinchwad,33.32,24,1006,8.61,clear sky
2025-03-27 15:00:00,Pimpri-Chinchwad,26.9,43,1010,3.82,clear sky
2025-03-27 18:00:00,Pimpri-Chinchwad,24.24,49,1010,2.89,clear sky
2025-03-27 21:00:00,Pimpri-Chinchwad,22.99,45,1009,1.3,clear sky
2025-03-28 00:00:00,Pimpri-Chinchwad,21.83,45,1010,2.45,clear sky
2025-03-28 03:00:00,Pimpri-Chinchwad,25.85,30,1012,2.22,clear sky
2025-03-28 06:00:00,Pimpri-Chinchwad,32.77,16,1011,2.24,clear sky
2025-03-28 09:00:00,Pimpri-Chinchwad,36.09,14,1007,2.3,clear sky
2025-03-28 12:00:00,Pimpri-Chinchwad,36.26,13,1006,1.98,clear sky
2025-03-28 15:00:00,Pimpri-Chinchwad,28.97,40,1009,3.45,few clouds
2025-03-28 18:00:00,Pimpri-Chinchwad,26.47,50,1010,2.58,clear sky
2025-03-28 21:00:00,Pimpri-Chinchwad,25.35,46,1008,2.34,clear sky
2025-03-29 00:00:00,Pimpri-Chinchwad,24.31,41,1008,2.18,clear sky
2025-03-29 03:00:00,Pimpri-Chinchwad,28,30,1011,0.81,clear sky
2025-03-29 06:00:00,Pimpri-Chinchwad,35.46,13,1009,4.1,clear sky
2025-03-29 09:00:00,Pimpri-Chinchwad,37.91,11,1006,3.42,clear sky
2025-03-29 12:00:00,Pimpri-Chinchwad,37.65,11,1004,3.46,clear sky
2025-03-29 15:00:00,Pimpri-Chinchwad,28.56,27,1008,3.27,few clouds
2025-03-29 18:00:00,Pimpri-Chinchwad,27.35,25,1009,2.37,clear sky
2025-03-29 21:00:00,Pimpri-Chinchwad,25.5,21,1007,2.64,clear sky
2025-03-30 00:00:00,Pimpri-Chinchwad,24.55,19,1009,2.13,clear sky
2025-03-30 03:00:00,Pimpri-Chinchwad,29.8,12,1010,2.74,clear sky
2025-03-30 06:00:00,Pimpri-Chinchwad,37.71,10,1008,5.67,clear sky
2025-03-30 09:00:00,Pimpri-Chinchwad,39.4,11,1005,3.18,clear sky
2025-03-30 12:00:00,Pimpri-Chinchwad,35.99,16,1005,8.01,scattered clouds
2025-03-30 15:00:00,Pimpri-Chinchwad,30.38,23,1009,4.05,overcast clouds
2025-03-30 18:00:00,Pimpri-Chinchwad,27.73,30,1010,3.02,overcast clouds
2025-03-30 21:00:00,Pimpri-Chinchwad,25.41,33,1008,3.42,broken clouds
2025-03-31 00:00:00,Pimpri-Chinchwad,25.01,35,1009,2.54,broken clouds
2025-03-31 03:00:00,Pimpri-Chinchwad,27.71,28,1010,1.79,broken clouds
2025-03-31 06:00:00,Pimpri-Chinchwad,34.99,12,1009,1.01,broken clouds
2025-03-31 09:00:00,Pimpri-Chinchwad,39.13,11,1005,2.56,clear sky
2025-03-31 12:00:00,Pimpri-Chinchwad,36.25,18,1005,6.83,scattered clouds
2025-03-26 15:00:00,Patna,28.48,11,1005,0.68,clear sky
2025-03-26 18:00:00,Patna,26.59,12,1004,2.23,clear sky
2025-03-26 21:00:00,Patna,24,14,1003,2.29,clear sky
2025-03-27 00:00:00,Patna,22.55,15,1003,2.07,clear sky
2025-03-27 03:00:00,Patna,31.05,10,1005,3.26,clear sky
2025-03-27 06:00:00,Patna,38.7,6,1003,5.38,clear sky
2025-03-27 09:00:00,Patna,41.69,5,999,7.24,clear sky
2025-03-27 12:00:00,Patna,39.23,6,998,4.84,clear sky
2025-03-27 15:00:00,Patna,30.32,10,1001,2.02,clear sky
2025-03-27 18:00:00,Patna,28.7,12,1001,1.4,clear sky
2025-03-27 21:00:00,Patna,26.45,15,1001,3.14,clear sky
2025-03-28 00:00:00,Patna,24.46,19,1002,2.97,clear sky
2025-03-28 03:00:00,Patna,33,12,1005,3.83,clear sky
2025-03-28 06:00:00,Patna,40.87,8,1003,8.61,clear sky
2025-03-28 09:00:00,Patna,42.5,6,1000,8.11,clear sky
2025-03-28 12:00:00,Patna,39.8,7,1000,7.37,clear sky
2025-03-28 15:00:00,Patna,32,10,1003,5.07,clear sky
2025-03-28 18:00:00,Patna,28.59,9,1004,5.4,clear sky
2025-03-28 21:00:00,Patna,24.73,6,1003,5.22,clear sky
2025-03-29 00:00:00,Patna,21.6,5,1004,4.74,clear sky
2025-03-29 03:00:00,Patna,30.67,3,1007,6.33,clear sky
2025-03-29 06:00:00,Patna,38.01,2,1006,7.3,clear sky
2025-03-29 09:00:00,Patna,40.8,1,1002,6.87,clear sky
2025-03-29 12:00:00,Patna,37.15,2,1002,4.56,clear sky
2025-03-29 15:00:00,Patna,28.7,3,1005,4.26,clear sky
2025-03-29 18:00:00,Patna,25.6,4,1006,4.23,clear sky
2025-03-29 21:00:00,Patna,22.95,6,1004,3.93,clear sky
2025-03-30 00:00:00,Patna,20.99,6,1006,3.35,clear sky
2025-03-30 03:00:00,Patna,30.57,4,1009,3.8,clear sky
2025-03-30 06:00:00,Patna,38.41,2,1008,5.02,clear sky
2025-03-30 09:00:00,Patna,40.67,2,1005,4.41,clear sky
2025-03-30 12:00:00,Patna,36.91,3,1004,3.1,clear sky
2025-03-30 15:00:00,Patna,29.05,4,1006,3.53,clear sky
2025-03-30 18:00:00,Patna,26.23,6,1007,3.44,clear sky
2025-03-30 21:00:00,Patna,24.23,7,1005,3.87,clear sky
2025-03-31 00:00:00,Patna,21.96,8,1007,3.2,clear sky
2025-03-31 03:00:00,Patna,31.73,5,1009,3.67,clear sky
2025-03-31 06:00:00,Patna,39.83,3,1008,4.76,clear sky
2025-03-31 09:00:00,Patna,41.98,2,1004,5.03,clear sky
2025-03-31 12:00:00,Patna,38.48,3,1003,4.01,clear sky
2025-03-26 15:00:00,Vadodara,31.94,24,1007,4.27,clear sky
2025-03-26 18:00:00,Vadodara,29.13,39,1008,3.69,clear sky
2025-03-26 21:00:00,Vadodara,27.2,35,1008,3.04,clear sky
2025-03-27 00:00:00,Vadodara,25.34,44,1009,2.97,clear sky
2025-03-27 03:00:00,Vadodara,28.1,41,1011,3.12,clear sky
2025-03-27 06:00:00,Vadodara,33.89,23,1010,3.84,clear sky
2025-03-27 09:00:00,Vadodara,37.62,14,1006,5.81,clear sky
2025-03-27 12:00:00,Vadodara,36.2,17,1006,5.82,clear sky
2025-03-27 15:00:00,Vadodara,31.24,26,1008,3.65,clear sky
2025-03-27 18:00:00,Vadodara,27.8,40,1009,3.4,clear sky
2025-03-27 21:00:00,Vadodara,26.66,32,1008,3.03,clear sky
2025-03-28 00:00:00,Vadodara,24.85,34,1009,3.75,clear sky
2025-03-28 03:00:00,Vadodara,27.57,25,1011,3.87,clear sky
2025-03-28 06:00:00,Vadodara,34.12,13,1011,3.04,clear sky
2025-03-28 09:00:00,Vadodara,37.81,9,1007,2.44,clear sky
2025-03-28 12:00:00,Vadodara,38.38,7,1006,2.97,clear sky
2025-03-28 15:00:00,Vadodara,31.01,12,1008,3.42,clear sky
2025-03-28 18:00:00,Vadodara,27.5,8,1009,3.9,clear sky
2025-03-28 21:00:00,Vadodara,25.54,6,1008,4.69,clear sky
2025-03-29 00:00:00,Vadodara,24.48,8,1008,4.85,clear sky
2025-03-29 03:00:00,Vadodara,28.65,6,1010,6.04,clear sky
2025-03-29 06:00:00,Vadodara,36.47,4,1010,4.81,clear sky
2025-03-29 09:00:00,Vadodara,39.69,4,1006,3.65,clear sky
